image_id,filename,extension,path,practice_data,chrome_not_safari,filesize,participant_id,sharpness,color_contrast,general,gender,age,expertise,colorblind,bad_vision
53,8,jpf,evaluatie_afbeeldingen/evaluatiereeks/8.jpf,0,0,1695416,34,4,5,5,male,36,1,0,0
54,8,jpg,evaluatie_afbeeldingen/evaluatiereeks/8.jpg,0,1,704914,34,5,5,5,male,36,1,0,0
55,8,png,evaluatie_afbeeldingen/evaluatiereeks/8.png,0,0,2823455,34,4,5,5,male,36,1,0,0
56,8,webp,evaluatie_afbeeldingen/evaluatiereeks/8.webp,0,1,325328,34,3,3,5,male,36,1,0,0
57,9,jpf,evaluatie_afbeeldingen/evaluatiereeks/9.jpf,0,0,1080728,34,4,5,4,male,36,1,0,0
58,9,jpg,evaluatie_afbeeldingen/evaluatiereeks/9.jpg,0,1,327540,34,4,4,4,male,36,1,0,0
59,9,png,evaluatie_afbeeldingen/evaluatiereeks/9.png,0,0,1863835,34,5,5,5,male,36,1,0,0
60,9,webp,evaluatie_afbeeldingen/evaluatiereeks/9.webp,0,1,95830,34,4,5,4,male,36,1,0,0
1,1,jpf,evaluatie_afbeeldingen/testreeks/1.jpf,1,0,822933,35,4,2,4,male,18,0,0,0
2,1,jpg,evaluatie_afbeeldingen/testreeks/1.jpg,1,1,206934,35,3,3,3,male,18,0,0,0
3,1,png,evaluatie_afbeeldingen/testreeks/1.png,1,0,1814962,35,4,5,4,male,18,0,0,0
4,1,webp,evaluatie_afbeeldingen/testreeks/1.webp,1,1,84904,35,3,2,3,male,18,0,0,0
5,2,jpf,evaluatie_afbeeldingen/testreeks/2.jpf,1,0,1246850,35,2,2,5,male,18,0,0,0
6,2,jpg,evaluatie_afbeeldingen/testreeks/2.jpg,1,1,387401,35,2,2,2,male,18,0,0,0
7,2,png,evaluatie_afbeeldingen/testreeks/2.png,1,0,2701552,35,5,5,5,male,18,0,0,0
8,2,webp,evaluatie_afbeeldingen/testreeks/2.webp,1,1,281960,35,3,3,3,male,18,0,0,0
9,10,jpf,evaluatie_afbeeldingen/evaluatiereeks/10.jpf,0,0,1007063,35,4,5,4,male,18,0,0,0
10,10,jpg,evaluatie_afbeeldingen/evaluatiereeks/10.jpg,0,1,284665,35,3,3,3,male,18,0,0,0
11,10,png,evaluatie_afbeeldingen/evaluatiereeks/10.png,0,0,1628400,35,5,4,5,male,18,0,0,0
12,10,webp,evaluatie_afbeeldingen/evaluatiereeks/10.webp,0,1,442500,35,3,5,3,male,18,0,0,0
13,11,jpf,evaluatie_afbeeldingen/evaluatiereeks/11.jpf,0,0,1181661,35,4,4,4,male,18,0,0,0
14,11,jpg,evaluatie_afbeeldingen/evaluatiereeks/11.jpg,0,1,650290,35,4,5,5,male,18,0,0,0
15,11,png,evaluatie_afbeeldingen/evaluatiereeks/11.png,0,0,1468210,35,5,4,5,male,18,0,0,0
16,11,webp,evaluatie_afbeeldingen/evaluatiereeks/11.webp,0,1,394292,35,5,5,5,male,18,0,0,0
17,12,jpf,evaluatie_afbeeldingen/evaluatiereeks/12.jpf,0,0,1462256,35,4,4,4,male,18,0,0,0
18,12,jpg,evaluatie_afbeeldingen/evaluatiereeks/12.jpg,0,1,940917,35,5,5,5,male,18,0,0,0
19,12,png,evaluatie_afbeeldingen/evaluatiereeks/12.png,0,0,1928565,35,5,5,5,male,18,0,0,0
20,12,webp,evaluatie_afbeeldingen/evaluatiereeks/12.webp,0,1,607660,35,5,4,5,male,18,0,0,0
21,13,jpf,evaluatie_afbeeldingen/evaluatiereeks/13.jpf,0,0,1267904,35,5,5,5,male,18,0,0,0
22,13,jpg,evaluatie_afbeeldingen/evaluatiereeks/13.jpg,0,1,742574,35,5,5,5,male,18,0,0,0
23,13,png,evaluatie_afbeeldingen/evaluatiereeks/13.png,0,0,1707170,35,5,5,5,male,18,0,0,0
24,13,webp,evaluatie_afbeeldingen/evaluatiereeks/13.webp,0,1,497034,35,4,5,4,male,18,0,0,0
25,14,jpf,evaluatie_afbeeldingen/evaluatiereeks/14.jpf,0,0,1595469,35,5,5,5,male,18,0,0,0
26,14,jpg,evaluatie_afbeeldingen/evaluatiereeks/14.jpg,0,1,1004143,35,3,4,3,male,18,0,0,0
27,14,png,evaluatie_afbeeldingen/evaluatiereeks/14.png,0,0,2140382,35,5,5,5,male,18,0,0,0
28,14,webp,evaluatie_afbeeldingen/evaluatiereeks/14.webp,0,1,1490900,35,4,5,4,male,18,0,0,0
29,15,jpf,evaluatie_afbeeldingen/evaluatiereeks/15.jpf,0,0,1507942,35,5,4,5,male,18,0,0,0
30,15,jpg,evaluatie_afbeeldingen/evaluatiereeks/15.jpg,0,1,868883,35,5,3,5,male,18,0,0,0
31,15,png,evaluatie_afbeeldingen/evaluatiereeks/15.png,0,0,1945990,35,5,5,5,male,18,0,0,0
32,15,webp,evaluatie_afbeeldingen/evaluatiereeks/15.webp,0,1,1402662,35,4,5,5,male,18,0,0,0
33,3,jpf,evaluatie_afbeeldingen/evaluatiereeks/3.jpf,0,0,743355,35,4,2,4,male,18,0,0,0
34,3,jpg,evaluatie_afbeeldingen/evaluatiereeks/3.jpg,0,1,161146,35,2,3,3,male,18,0,0,0
35,3,png,evaluatie_afbeeldingen/evaluatiereeks/3.png,0,0,1634356,35,4,4,5,male,18,0,0,0
36,3,webp,evaluatie_afbeeldingen/evaluatiereeks/3.webp,0,1,61688,35,4,3,4,male,18,0,0,0
37,4,jpf,evaluatie_afbeeldingen/evaluatiereeks/4.jpf,0,0,722209,35,4,3,4,male,18,0,0,0
38,4,jpg,evaluatie_afbeeldingen/evaluatiereeks/4.jpg,0,1,170414,35,2,2,2,male,18,0,0,0
39,4,png,evaluatie_afbeeldingen/evaluatiereeks/4.png,0,0,1555229,35,4,5,5,male,18,0,0,0
40,4,webp,evaluatie_afbeeldingen/evaluatiereeks/4.webp,0,1,62528,35,3,2,3,male,18,0,0,0
41,5,jpf,evaluatie_afbeeldingen/evaluatiereeks/5.jpf,0,0,778830,35,4,3,4,male,18,0,0,0
42,5,jpg,evaluatie_afbeeldingen/evaluatiereeks/5.jpg,0,1,190806,35,3,2,3,male,18,0,0,0
43,5,png,evaluatie_afbeeldingen/evaluatiereeks/5.png,0,0,1741424,35,5,5,5,male,18,0,0,0
44,5,webp,evaluatie_afbeeldingen/evaluatiereeks/5.webp,0,1,80974,35,2,3,3,male,18,0,0,0
45,6,jpf,evaluatie_afbeeldingen/evaluatiereeks/6.jpf,0,0,968331,35,4,4,4,male,18,0,0,0
46,6,jpg,evaluatie_afbeeldingen/evaluatiereeks/6.jpg,0,1,281121,35,3,4,3,male,18,0,0,0
47,6,png,evaluatie_afbeeldingen/evaluatiereeks/6.png,0,0,1536825,35,5,5,5,male,18,0,0,0
48,6,webp,evaluatie_afbeeldingen/evaluatiereeks/6.webp,0,1,70210,35,3,4,4,male,18,0,0,0
49,7,jpf,evaluatie_afbeeldingen/evaluatiereeks/7.jpf,0,0,1227009,35,4,3,4,male,18,0,0,0
50,7,jpg,evaluatie_afbeeldingen/evaluatiereeks/7.jpg,0,1,431208,35,4,3,4,male,18,0,0,0
51,7,png,evaluatie_afbeeldingen/evaluatiereeks/7.png,0,0,2016271,35,4,5,5,male,18,0,0,0
52,7,webp,evaluatie_afbeeldingen/evaluatiereeks/7.webp,0,1,144508,35,4,4,4,male,18,0,0,0
53,8,jpf,evaluatie_afbeeldingen/evaluatiereeks/8.jpf,0,0,1695416,35,4,5,4,male,18,0,0,0
54,8,jpg,evaluatie_afbeeldingen/evaluatiereeks/8.jpg,0,1,704914,35,5,3,5,male,18,0,0,0
55,8,png,evaluatie_afbeeldingen/evaluatiereeks/8.png,0,0,2823455,35,5,5,5,male,18,0,0,0
56,8,webp,evaluatie_afbeeldingen/evaluatiereeks/8.webp,0,1,325328,35,3,4,3,male,18,0,0,0
57,9,jpf,evaluatie_afbeeldingen/evaluatiereeks/9.jpf,0,0,1080728,35,4,4,5,male,18,0,0,0
58,9,jpg,evaluatie_afbeeldingen/evaluatiereeks/9.jpg,0,1,327540,35,5,4,5,male,18,0,0,0
59,9,png,evaluatie_afbeeldingen/evaluatiereeks/9.png,0,0,1863835,35,4,5,4,male,18,0,0,0
60,9,webp,evaluatie_afbeeldingen/evaluatiereeks/9.webp,0,1,95830,35,5,3,5,male,18,0,0,0
1,1,jpf,evaluatie_afbeeldingen/testreeks/1.jpf,1,0,822933,36,4,3,4,male,40,0,0,1
2,1,jpg,evaluatie_afbeeldingen/testreeks/1.jpg,1,1,206934,36,2,2,2,male,40,0,0,1
3,1,png,evaluatie_afbeeldingen/testreeks/1.png,1,0,1814962,36,5,4,5,male,40,0,0,1
4,1,webp,evaluatie_afbeeldingen/testreeks/1.webp,1,1,84904,36,2,3,2,male,40,0,0,1
5,2,jpf,evaluatie_afbeeldingen/testreeks/2.jpf,1,0,1246850,36,4,2,5,male,40,0,0,1
6,2,jpg,evaluatie_afbeeldingen/testreeks/2.jpg,1,1,387401,36,2,2,2,male,40,0,0,1
7,2,png,evaluatie_afbeeldingen/testreeks/2.png,1,0,2701552,36,5,5,5,male,40,0,0,1
8,2,webp,evaluatie_afbeeldingen/testreeks/2.webp,1,1,281960,36,2,2,4,male,40,0,0,1
9,10,jpf,evaluatie_afbeeldingen/evaluatiereeks/10.jpf,0,0,1007063,36,4,4,4,male,40,0,0,1
10,10,jpg,evaluatie_afbeeldingen/evaluatiereeks/10.jpg,0,1,284665,36,3,5,4,male,40,0,0,1
11,10,png,evaluatie_afbeeldingen/evaluatiereeks/10.png,0,0,1628400,36,5,4,5,male,40,0,0,1
12,10,webp,evaluatie_afbeeldingen/evaluatiereeks/10.webp,0,1,442500,36,3,3,4,male,40,0,0,1
13,11,jpf,evaluatie_afbeeldingen/evaluatiereeks/11.jpf,0,0,1181661,36,5,4,5,male,40,0,0,1
14,11,jpg,evaluatie_afbeeldingen/evaluatiereeks/11.jpg,0,1,650290,36,4,5,4,male,40,0,0,1
15,11,png,evaluatie_afbeeldingen/evaluatiereeks/11.png,0,0,1468210,36,5,4,5,male,40,0,0,1
16,11,webp,evaluatie_afbeeldingen/evaluatiereeks/11.webp,0,1,394292,36,5,5,5,male,40,0,0,1
17,12,jpf,evaluatie_afbeeldingen/evaluatiereeks/12.jpf,0,0,1462256,36,5,5,5,male,40,0,0,1
18,12,jpg,evaluatie_afbeeldingen/evaluatiereeks/12.jpg,0,1,940917,36,3,5,5,male,40,0,0,1
19,12,png,evaluatie_afbeeldingen/evaluatiereeks/12.png,0,0,1928565,36,5,5,5,male,40,0,0,1
20,12,webp,evaluatie_afbeeldingen/evaluatiereeks/12.webp,0,1,607660,36,5,5,5,male,40,0,0,1
21,13,jpf,evaluatie_afbeeldingen/evaluatiereeks/13.jpf,0,0,1267904,36,5,5,5,male,40,0,0,1
22,13,jpg,evaluatie_afbeeldingen/evaluatiereeks/13.jpg,0,1,742574,36,5,3,5,male,40,0,0,1
23,13,png,evaluatie_afbeeldingen/evaluatiereeks/13.png,0,0,1707170,36,5,5,5,male,40,0,0,1
24,13,webp,evaluatie_afbeeldingen/evaluatiereeks/13.webp,0,1,497034,36,5,4,5,male,40,0,0,1
25,14,jpf,evaluatie_afbeeldingen/evaluatiereeks/14.jpf,0,0,1595469,36,4,5,4,male,40,0,0,1
26,14,jpg,evaluatie_afbeeldingen/evaluatiereeks/14.jpg,0,1,1004143,36,4,3,4,male,40,0,0,1
27,14,png,evaluatie_afbeeldingen/evaluatiereeks/14.png,0,0,2140382,36,4,5,4,male,40,0,0,1
28,14,webp,evaluatie_afbeeldingen/evaluatiereeks/14.webp,0,1,1490900,36,5,5,5,male,40,0,0,1
29,15,jpf,evaluatie_afbeeldingen/evaluatiereeks/15.jpf,0,0,1507942,36,5,4,5,male,40,0,0,1
30,15,jpg,evaluatie_afbeeldingen/evaluatiereeks/15.jpg,0,1,868883,36,5,3,5,male,40,0,0,1
31,15,png,evaluatie_afbeeldingen/evaluatiereeks/15.png,0,0,1945990,36,4,5,4,male,40,0,0,1
32,15,webp,evaluatie_afbeeldingen/evaluatiereeks/15.webp,0,1,1402662,36,4,4,5,male,40,0,0,1
33,3,jpf,evaluatie_afbeeldingen/evaluatiereeks/3.jpf,0,0,743355,36,4,3,4,male,40,0,0,1
34,3,jpg,evaluatie_afbeeldingen/evaluatiereeks/3.jpg,0,1,161146,36,2,2,3,male,40,0,0,1
35,3,png,evaluatie_afbeeldingen/evaluatiereeks/3.png,0,0,1634356,36,5,5,5,male,40,0,0,1
36,3,webp,evaluatie_afbeeldingen/evaluatiereeks/3.webp,0,1,61688,36,3,2,3,male,40,0,0,1
37,4,jpf,evaluatie_afbeeldingen/evaluatiereeks/4.jpf,0,0,722209,36,2,4,3,male,40,0,0,1
38,4,jpg,evaluatie_afbeeldingen/evaluatiereeks/4.jpg,0,1,170414,36,2,2,2,male,40,0,0,1
39,4,png,evaluatie_afbeeldingen/evaluatiereeks/4.png,0,0,1555229,36,5,4,5,male,40,0,0,1
40,4,webp,evaluatie_afbeeldingen/evaluatiereeks/4.webp,0,1,62528,36,3,2,3,male,40,0,0,1
41,5,jpf,evaluatie_afbeeldingen/evaluatiereeks/5.jpf,0,0,778830,36,4,4,4,male,40,0,0,1
42,5,jpg,evaluatie_afbeeldingen/evaluatiereeks/5.jpg,0,1,190806,36,2,2,3,male,40,0,0,1
43,5,png,evaluatie_afbeeldingen/evaluatiereeks/5.png,0,0,1741424,36,5,5,5,male,40,0,0,1
44,5,webp,evaluatie_afbeeldingen/evaluatiereeks/5.webp,0,1,80974,36,3,3,4,male,40,0,0,1
45,6,jpf,evaluatie_afbeeldingen/evaluatiereeks/6.jpf,0,0,968331,36,5,5,5,male,40,0,0,1
46,6,jpg,evaluatie_afbeeldingen/evaluatiereeks/6.jpg,0,1,281121,36,4,4,4,male,40,0,0,1
47,6,png,evaluatie_afbeeldingen/evaluatiereeks/6.png,0,0,1536825,36,4,5,5,male,40,0,0,1
48,6,webp,evaluatie_afbeeldingen/evaluatiereeks/6.webp,0,1,70210,36,3,4,4,male,40,0,0,1
49,7,jpf,evaluatie_afbeeldingen/evaluatiereeks/7.jpf,0,0,1227009,36,4,5,4,male,40,0,0,1
50,7,jpg,evaluatie_afbeeldingen/evaluatiereeks/7.jpg,0,1,431208,36,5,5,5,male,40,0,0,1
51,7,png,evaluatie_afbeeldingen/evaluatiereeks/7.png,0,0,2016271,36,4,5,4,male,40,0,0,1
52,7,webp,evaluatie_afbeeldingen/evaluatiereeks/7.webp,0,1,144508,36,3,4,3,male,40,0,0,1
53,8,jpf,evaluatie_afbeeldingen/evaluatiereeks/8.jpf,0,0,1695416,36,4,3,5,male,40,0,0,1
54,8,jpg,evaluatie_afbeeldingen/evaluatiereeks/8.jpg,0,1,704914,36,4,5,4,male,40,0,0,1
55,8,png,evaluatie_afbeeldingen/evaluatiereeks/8.png,0,0,2823455,36,4,5,5,male,40,0,0,1
56,8,webp,evaluatie_afbeeldingen/evaluatiereeks/8.webp,0,1,325328,36,3,4,3,male,40,0,0,1
57,9,jpf,evaluatie_afbeeldingen/evaluatiereeks/9.jpf,0,0,1080728,36,3,4,5,male,40,0,0,1
58,9,jpg,evaluatie_afbeeldingen/evaluatiereeks/9.jpg,0,1,327540,36,4,4,5,male,40,0,0,1
59,9,png,evaluatie_afbeeldingen/evaluatiereeks/9.png,0,0,1863835,36,5,4,5,male,40,0,0,1
60,9,webp,evaluatie_afbeeldingen/evaluatiereeks/9.webp,0,1,95830,36,3,5,3,male,40,0,0,1
1,1,jpf,evaluatie_afbeeldingen/testreeks/1.jpf,1,0,822933,37,4,3,4,female,22,0,0,0
2,1,jpg,evaluatie_afbeeldingen/testreeks/1.jpg,1,1,206934,37,2,2,2,female,22,0,0,0
3,1,png,evaluatie_afbeeldingen/testreeks/1.png,1,0,1814962,37,5,5,5,female,22,0,0,0
4,1,webp,evaluatie_afbeeldingen/testreeks/1.webp,1,1,84904,37,2,3,2,female,22,0,0,0
5,2,jpf,evaluatie_afbeeldingen/testreeks/2.jpf,1,0,1246850,37,4,3,5,female,22,0,0,0
6,2,jpg,evaluatie_afbeeldingen/testreeks/2.jpg,1,1,387401,37,2,2,2,female,22,0,0,0
7,2,png,evaluatie_afbeeldingen/testreeks/2.png,1,0,2701552,37,5,5,5,female,22,0,0,0
8,2,webp,evaluatie_afbeeldingen/testreeks/2.webp,1,1,281960,37,3,3,3,female,22,0,0,0
9,10,jpf,evaluatie_afbeeldingen/evaluatiereeks/10.jpf,0,0,1007063,37,5,4,5,female,22,0,0,0
10,10,jpg,evaluatie_afbeeldingen/evaluatiereeks/10.jpg,0,1,284665,37,3,3,5,female,22,0,0,0
11,10,png,evaluatie_afbeeldingen/evaluatiereeks/10.png,0,0,1628400,37,5,4,5,female,22,0,0,0
12,10,webp,evaluatie_afbeeldingen/evaluatiereeks/10.webp,0,1,442500,37,3,5,5,female,22,0,0,0
13,11,jpf,evaluatie_afbeeldingen/evaluatiereeks/11.jpf,0,0,1181661,37,3,5,5,female,22,0,0,0
14,11,jpg,evaluatie_afbeeldingen/evaluatiereeks/11.jpg,0,1,650290,37,5,3,5,female,22,0,0,0
15,11,png,evaluatie_afbeeldingen/evaluatiereeks/11.png,0,0,1468210,37,5,5,5,female,22,0,0,0
16,11,webp,evaluatie_afbeeldingen/evaluatiereeks/11.webp,0,1,394292,37,5,5,5,female,22,0,0,0
17,12,jpf,evaluatie_afbeeldingen/evaluatiereeks/12.jpf,0,0,1462256,37,3,5,5,female,22,0,0,0
18,12,jpg,evaluatie_afbeeldingen/evaluatiereeks/12.jpg,0,1,940917,37,4,4,4,female,22,0,0,0
19,12,png,evaluatie_afbeeldingen/evaluatiereeks/12.png,0,0,1928565,37,5,5,5,female,22,0,0,0
20,12,webp,evaluatie_afbeeldingen/evaluatiereeks/12.webp,0,1,607660,37,4,4,4,female,22,0,0,0
21,13,jpf,evaluatie_afbeeldingen/evaluatiereeks/13.jpf,0,0,1267904,37,4,5,4,female,22,0,0,0
22,13,jpg,evaluatie_afbeeldingen/evaluatiereeks/13.jpg,0,1,742574,37,4,3,4,female,22,0,0,0
23,13,png,evaluatie_afbeeldingen/evaluatiereeks/13.png,0,0,1707170,37,4,5,4,female,22,0,0,0
24,13,webp,evaluatie_afbeeldingen/evaluatiereeks/13.webp,0,1,497034,37,5,5,5,female,22,0,0,0
25,14,jpf,evaluatie_afbeeldingen/evaluatiereeks/14.jpf,0,0,1595469,37,4,5,4,female,22,0,0,0
26,14,jpg,evaluatie_afbeeldingen/evaluatiereeks/14.jpg,0,1,1004143,37,4,4,4,female,22,0,0,0
27,14,png,evaluatie_afbeeldingen/evaluatiereeks/14.png,0,0,2140382,37,5,4,5,female,22,0,0,0
28,14,webp,evaluatie_afbeeldingen/evaluatiereeks/14.webp,0,1,1490900,37,4,5,5,female,22,0,0,0
29,15,jpf,evaluatie_afbeeldingen/evaluatiereeks/15.jpf,0,0,1507942,37,4,4,4,female,22,0,0,0
30,15,jpg,evaluatie_afbeeldingen/evaluatiereeks/15.jpg,0,1,868883,37,4,5,5,female,22,0,0,0
31,15,png,evaluatie_afbeeldingen/evaluatiereeks/15.png,0,0,1945990,37,4,4,4,female,22,0,0,0
32,15,webp,evaluatie_afbeeldingen/evaluatiereeks/15.webp,0,1,1402662,37,4,5,5,female,22,0,0,0
33,3,jpf,evaluatie_afbeeldingen/evaluatiereeks/3.jpf,0,0,743355,37,4,3,4,female,22,0,0,0
34,3,jpg,evaluatie_afbeeldingen/evaluatiereeks/3.jpg,0,1,161146,37,3,2,3,female,22,0,0,0
35,3,png,evaluatie_afbeeldingen/evaluatiereeks/3.png,0,0,1634356,37,5,5,5,female,22,0,0,0
36,3,webp,evaluatie_afbeeldingen/evaluatiereeks/3.webp,0,1,61688,37,2,2,4,female,22,0,0,0
37,4,jpf,evaluatie_afbeeldingen/evaluatiereeks/4.jpf,0,0,722209,37,4,3,4,female,22,0,0,0
38,4,jpg,evaluatie_afbeeldingen/evaluatiereeks/4.jpg,0,1,170414,37,3,2,3,female,22,0,0,0
39,4,png,evaluatie_afbeeldingen/evaluatiereeks/4.png,0,0,1555229,37,4,5,5,female,22,0,0,0
40,4,webp,evaluatie_afbeeldingen/evaluatiereeks/4.webp,0,1,62528,37,3,2,3,female,22,0,0,0
41,5,jpf,evaluatie_afbeeldingen/evaluatiereeks/5.jpf,0,0,778830,37,4,5,4,female,22,0,0,0
42,5,jpg,evaluatie_afbeeldingen/evaluatiereeks/5.jpg,0,1,190806,37,2,2,2,female,22,0,0,0
43,5,png,evaluatie_afbeeldingen/evaluatiereeks/5.png,0,0,1741424,37,5,5,5,female,22,0,0,0
44,5,webp,evaluatie_afbeeldingen/evaluatiereeks/5.webp,0,1,80974,37,3,2,3,female,22,0,0,0
45,6,jpf,evaluatie_afbeeldingen/evaluatiereeks/6.jpf,0,0,968331,37,5,4,5,female,22,0,0,0
46,6,jpg,evaluatie_afbeeldingen/evaluatiereeks/6.jpg,0,1,281121,37,3,3,4,female,22,0,0,0
47,6,png,evaluatie_afbeeldingen/evaluatiereeks/6.png,0,0,1536825,37,5,5,5,female,22,0,0,0
48,6,webp,evaluatie_afbeeldingen/evaluatiereeks/6.webp,0,1,70210,37,3,4,4,female,22,0,0,0
49,7,jpf,evaluatie_afbeeldingen/evaluatiereeks/7.jpf,0,0,1227009,37,4,4,4,female,22,0,0,0
50,7,jpg,evaluatie_afbeeldingen/evaluatiereeks/7.jpg,0,1,431208,37,5,5,5,female,22,0,0,0
51,7,png,evaluatie_afbeeldingen/evaluatiereeks/7.png,0,0,2016271,37,5,5,5,female,22,0,0,0
52,7,webp,evaluatie_afbeeldingen/evaluatiereeks/7.webp,0,1,144508,37,3,4,4,female,22,0,0,0
53,8,jpf,evaluatie_afbeeldingen/evaluatiereeks/8.jpf,0,0,1695416,37,4,4,4,female,22,0,0,0
54,8,jpg,evaluatie_afbeeldingen/evaluatiereeks/8.jpg,0,1,704914,37,4,4,4,female,22,0,0,0
55,8,png,evaluatie_afbeeldingen/evaluatiereeks/8.png,0,0,2823455,37,4,4,5,female,22,0,0,0
56,8,webp,evaluatie_afbeeldingen/evaluatiereeks/8.webp,0,1,325328,37,3,3,3,female,22,0,0,0
57,9,jpf,evaluatie_afbeeldingen/evaluatiereeks/9.jpf,0,0,1080728,37,5,3,5,female,22,0,0,0
58,9,jpg,evaluatie_afbeeldingen/evaluatiereeks/9.jpg,0,1,327540,37,4,4,4,female,22,0,0,0
59,9,png,evaluatie_afbeeldingen/evaluatiereeks/9.png,0,0,1863835,37,4,5,5,female,22,0,0,0
60,9,webp,evaluatie_afbeeldingen/evaluatiereeks/9.webp,0,1,95830,37,3,3,3,female,22,0,0,0
1,1,jpf,evaluatie_afbeeldingen/testreeks/1.jpf,1,0,822933,38,4,3,4,male,20,0,0,0
2,1,jpg,evaluatie_afbeeldingen/testreeks/1.jpg,1,1,206934,38,2,2,3,male,20,0,0,0
3,1,png,evaluatie_afbeeldingen/testreeks/1.png,1,0,1814962,38,4,5,5,male,20,0,0,0
4,1,webp,evaluatie_afbeeldingen/testreeks/1.webp,1,1,84904,38,2,3,2,male,20,0,0,0
5,2,jpf,evaluatie_afbeeldingen/testreeks/2.jpf,1,0,1246850,38,4,4,4,male,20,0,0,0
6,2,jpg,evaluatie_afbeeldingen/testreeks/2.jpg,1,1,387401,38,2,3,2,male,20,0,0,0
7,2,png,evaluatie_afbeeldingen/testreeks/2.png,1,0,2701552,38,5,5,5,male,20,0,0,0
8,2,webp,evaluatie_afbeeldingen/testreeks/2.webp,1,1,281960,38,2,3,3,male,20,0,0,0
9,10,jpf,evaluatie_afbeeldingen/evaluatiereeks/10.jpf,0,0,1007063,38,4,4,4,male,20,0,0,0
10,10,jpg,evaluatie_afbeeldingen/evaluatiereeks/10.jpg,0,1,284665,38,3,3,5,male,20,0,0,0
11,10,png,evaluatie_afbeeldingen/evaluatiereeks/10.png,0,0,1628400,38,5,4,5,male,20,0,0,0
12,10,webp,evaluatie_afbeeldingen/evaluatiereeks/10.webp,0,1,442500,38,3,5,3,male,20,0,0,0
13,11,jpf,evaluatie_afbeeldingen/evaluatiereeks/11.jpf,0,0,1181661,38,4,5,4,male,20,0,0,0
14,11,jpg,evaluatie_afbeeldingen/evaluatiereeks/11.jpg,0,1,650290,38,4,4,4,male,20,0,0,0
15,11,png,evaluatie_afbeeldingen/evaluatiereeks/11.png,0,0,1468210,38,5,5,5,male,20,0,0,0
16,11,webp,evaluatie_afbeeldingen/evaluatiereeks/11.webp,0,1,394292,38,5,5,5,male,20,0,0,0
17,12,jpf,evaluatie_afbeeldingen/evaluatiereeks/12.jpf,0,0,1462256,38,4,4,4,male,20,0,0,0
18,12,jpg,evaluatie_afbeeldingen/evaluatiereeks/12.jpg,0,1,940917,38,3,5,5,male,20,0,0,0
19,12,png,evaluatie_afbeeldingen/evaluatiereeks/12.png,0,0,1928565,38,4,5,5,male,20,0,0,0
20,12,webp,evaluatie_afbeeldingen/evaluatiereeks/12.webp,0,1,607660,38,4,5,4,male,20,0,0,0
21,13,jpf,evaluatie_afbeeldingen/evaluatiereeks/13.jpf,0,0,1267904,38,5,5,5,male,20,0,0,0
22,13,jpg,evaluatie_afbeeldingen/evaluatiereeks/13.jpg,0,1,742574,38,4,5,4,male,20,0,0,0
23,13,png,evaluatie_afbeeldingen/evaluatiereeks/13.png,0,0,1707170,38,5,5,5,male,20,0,0,0
24,13,webp,evaluatie_afbeeldingen/evaluatiereeks/13.webp,0,1,497034,38,4,5,5,male,20,0,0,0
25,14,jpf,evaluatie_afbeeldingen/evaluatiereeks/14.jpf,0,0,1595469,38,5,4,5,male,20,0,0,0
26,14,jpg,evaluatie_afbeeldingen/evaluatiereeks/14.jpg,0,1,1004143,38,3,5,3,male,20,0,0,0
27,14,png,evaluatie_afbeeldingen/evaluatiereeks/14.png,0,0,2140382,38,5,5,5,male,20,0,0,0
28,14,webp,evaluatie_afbeeldingen/evaluatiereeks/14.webp,0,1,1490900,38,5,5,5,male,20,0,0,0
29,15,jpf,evaluatie_afbeeldingen/evaluatiereeks/15.jpf,0,0,1507942,38,5,5,5,male,20,0,0,0
30,15,jpg,evaluatie_afbeeldingen/evaluatiereeks/15.jpg,0,1,868883,38,3,4,3,male,20,0,0,0
31,15,png,evaluatie_afbeeldingen/evaluatiereeks/15.png,0,0,1945990,38,4,5,5,male,20,0,0,0
32,15,webp,evaluatie_afbeeldingen/evaluatiereeks/15.webp,0,1,1402662,38,4,5,4,male,20,0,0,0
33,3,jpf,evaluatie_afbeeldingen/evaluatiereeks/3.jpf,0,0,743355,38,3,3,4,male,20,0,0,0
34,3,jpg,evaluatie_afbeeldingen/evaluatiereeks/3.jpg,0,1,161146,38,2,2,2,male,20,0,0,0
35,3,png,evaluatie_afbeeldingen/evaluatiereeks/3.png,0,0,1634356,38,5,5,5,male,20,0,0,0
36,3,webp,evaluatie_afbeeldingen/evaluatiereeks/3.webp,0,1,61688,38,3,2,3,male,20,0,0,0
37,4,jpf,evaluatie_afbeeldingen/evaluatiereeks/4.jpf,0,0,722209,38,4,3,4,male,20,0,0,0
38,4,jpg,evaluatie_afbeeldingen/evaluatiereeks/4.jpg,0,1,170414,38,3,2,3,male,20,0,0,0
39,4,png,evaluatie_afbeeldingen/evaluatiereeks/4.png,0,0,1555229,38,5,4,5,male,20,0,0,0
40,4,webp,evaluatie_afbeeldingen/evaluatiereeks/4.webp,0,1,62528,38,3,2,3,male,20,0,0,0
41,5,jpf,evaluatie_afbeeldingen/evaluatiereeks/5.jpf,0,0,778830,38,4,5,4,male,20,0,0,0
42,5,jpg,evaluatie_afbeeldingen/evaluatiereeks/5.jpg,0,1,190806,38,2,2,2,male,20,0,0,0
